,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Week,Month,Year,Rolling_Mean,Rolling_Std,Weekly_Sales_Scaled
2607,19,2010-09-24,1318343.58,0,63.43,2.837,132.7619333,8.099,38,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.99568966224038
2608,19,2010-10-01,1379456.3,0,59.91,2.84,132.7568,8.067,39,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.082432427819
2609,19,2010-10-08,1428960.72,0,53.74,2.903,132.7516667,8.067,40,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.7239526639057
2610,19,2010-10-15,1369317.63,0,51.32,2.999,132.7633548,8.067,41,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.74096506637886
2611,19,2010-10-22,1357154.71,0,48.45,3.049,132.8170968,8.067,42,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.32888215842462
2612,19,2010-10-29,1404576.48,0,56.11,3.055,132.8708387,8.067,43,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.9206634739681
2613,19,2010-11-05,1435379.25,0,41.78,3.049,132.9245806,8.067,44,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.9337357278366
2614,19,2010-11-12,1490235.86,0,40.3,3.065,132.9783226,8.067,45,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.69935501340237
2615,19,2010-11-19,1377593.1,0,44.22,3.138,132.9172,8.067,46,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.019817887444
2616,19,2010-11-26,1993367.83,1,42.62,3.186,132.8369333,8.067,47,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",185.02106073398065
2617,19,2010-12-03,1615987.96,0,36.64,3.2,132.7566667,8.067,48,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",174.5750016158722
2618,19,2010-12-10,1799070.98,0,25.12,3.255,132.6764,8.067,49,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",179.84237310262773
2619,19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,50,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.89831744085907
2620,19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,51,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",200.7646015070642
2621,19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,52,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.47778596702625
2622,19,2011-01-07,1224175.99,0,31.34,3.351,132.8823226,7.771,1,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",161.6377189101551
2623,19,2011-01-14,1181204.53,0,21.68,3.367,132.9510645,7.771,2,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",160.04255185630066
2624,19,2011-01-21,1212967.84,0,22.8,3.391,133.0285161,7.771,3,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",161.22563909267586
2625,19,2011-01-28,1284185.49,0,20.66,3.402,133.1059677,7.771,4,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.79846051310744
2626,19,2011-02-04,1370562.11,0,21.02,3.4,133.1834194,7.771,5,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.78297775973047
2627,19,2011-02-11,1430851.11,1,21.79,3.416,133.260871,7.771,6,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.78580933039683
2628,19,2011-02-18,1457270.16,0,34.74,3.42,133.3701429,7.771,7,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.64411637936723
2629,19,2011-02-25,1296658.47,0,23.24,3.452,133.4921429,7.771,8,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.23829391520144
2630,19,2011-03-04,1433569.44,0,29.28,3.605,133.6141429,7.771,9,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.87465325781153
2631,19,2011-03-11,1351450.43,0,35.59,3.752,133.7361429,7.771,10,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.13469218296478
2632,19,2011-03-18,1257972.37,0,40.32,3.796,133.8492258,7.771,11,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",162.86386487547924
2633,19,2011-03-25,1266564.94,0,33.26,3.789,133.9587419,7.771,12,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.17177259048574
2634,19,2011-04-01,1305950.22,0,30.68,3.811,134.0682581,7.658,13,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.56394834762526
2635,19,2011-04-08,1419911.91,0,41.26,3.895,134.1777742,7.658,14,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.42703211162112
2636,19,2011-04-15,1392093.04,0,48.67,3.981,134.2784667,7.658,15,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.50548337926122
2637,19,2011-04-22,1514288.82,0,41.66,4.061,134.3571,7.658,16,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",171.4586107217838
2638,19,2011-04-29,1297237.7,0,54.23,4.117,134.4357333,7.658,17,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.25864420104134
2639,19,2011-05-06,1451953.95,0,50.43,4.192,134.5143667,7.658,18,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.47231904365663
2640,19,2011-05-13,1429143.06,0,54.2,4.211,134.593,7.658,19,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.72992172568857
2641,19,2011-05-20,1355234.3,0,52.8,4.202,134.6803871,7.658,20,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.26357244200582
2642,19,2011-05-27,1388553.11,0,63.2,4.134,134.7677742,7.658,21,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.38725722037634
2643,19,2011-06-03,1457345.75,0,66.01,4.069,134.8551613,7.658,22,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.64655583193638
2644,19,2011-06-10,1467473.63,0,68.26,4.025,134.9425484,7.658,23,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.97257396967152
2645,19,2011-06-17,1418973.62,0,64.02,3.989,135.0837333,7.658,24,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.39616497856696
2646,19,2011-06-24,1440785.7,0,68.4,3.964,135.2652667,7.658,25,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.10991027185577
2647,19,2011-07-01,1462731.93,0,67.64,3.916,135.4468,7.806,26,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.8201426520048
2648,19,2011-07-08,1465489.75,0,73.2,3.886,135.6283333,7.806,27,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.90884195690805
2649,19,2011-07-15,1391580.41,0,73.7,3.915,135.7837419,7.806,28,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.48837619865964
2650,19,2011-07-22,1377119.45,0,79.37,3.972,135.8738387,7.806,29,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.00389060936212
2651,19,2011-07-29,1298775.8,0,74.86,4.004,135.9639355,7.806,30,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.31265067919261
2652,19,2011-08-05,1408968.55,0,73.84,4.02,136.0540323,7.806,31,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.06609752581005
2653,19,2011-08-12,1360969.45,0,70.92,3.995,136.144129,7.806,32,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.4584151812725
2654,19,2011-08-19,1391792.69,0,71.14,3.942,136.183129,7.806,33,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.49546083634357
2655,19,2011-08-26,1547729.24,0,69.34,3.906,136.2136129,7.806,34,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",172.4997238798593
2656,19,2011-09-02,1609951.02,0,69.27,3.879,136.2440968,7.806,35,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",174.3940637757484
2657,19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,36,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",173.0834700765489
2658,19,2011-09-16,1365633.53,0,62.76,3.937,136.3145,7.806,37,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.6164293504166
2659,19,2011-09-23,1300375.76,0,61.32,3.899,136.367,7.806,38,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.368779783571
2660,19,2011-09-30,1330757.22,0,64.99,3.858,136.4195,7.806,39,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.42518287999815
2661,19,2011-10-07,1461718.87,0,53.1,3.775,136.472,7.866,40,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.7875291689888
2662,19,2011-10-14,1318905.53,0,61.86,3.744,136.5150968,7.866,41,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.01519582274003
2663,19,2011-10-21,1374863.1,0,52.05,3.757,136.5017742,7.866,42,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.92796219699665
2664,19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,43,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.65610115253136
2665,19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,44,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.3827817738529
2666,19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,45,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",171.0743004400067
2667,19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,46,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.16085468351207
2668,19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,47,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.53853005890613
2669,19,2011-12-02,1484708.38,0,45.67,3.666,136.4909333,7.866,48,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.5236143647355
2670,19,2011-12-09,1713769.06,0,40.18,3.627,136.5030667,7.866,49,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",177.43932454082668
2671,19,2011-12-16,1852179.15,0,37.07,3.611,136.5335161,7.866,50,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",181.29683129203292
2672,19,2011-12-23,2480159.47,0,36.09,3.587,136.5883871,7.866,51,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",196.54693779145728
2673,19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,52,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.94027168026219
2674,19,2012-01-06,1266570.4,0,31.84,3.585,136.698129,7.943,1,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.1719677605165
2675,19,2012-01-13,1182198.7,0,37.08,3.666,136.753,7.943,2,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",160.079930968442
2676,19,2012-01-20,1237104.73,0,23.44,3.705,136.8564194,7.943,3,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",162.10965752968002
2677,19,2012-01-27,1279623.26,0,32.41,3.737,136.9598387,7.943,4,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.63680554793953
2678,19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,5,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.92504221139254
2679,19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,6,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.99273156041536
2680,19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,7,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.58498096985113
2681,19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,8,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.16944810040795
2682,19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,9,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.6696671328744
2683,19,2012-03-09,1358816.46,0,38.15,4.021,137.5066897,7.943,10,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.38534098645425
2684,19,2012-03-16,1312849.1,0,48.2,4.021,137.5843871,7.943,11,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.80464773864432
2685,19,2012-03-23,1342254.55,0,56.72,4.054,137.6552903,7.943,12,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.82037685009522
2686,19,2012-03-30,1327139.35,0,43.47,4.098,137.7261935,7.943,13,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.30031253662673
2687,19,2012-04-06,1631737.68,0,40.23,4.143,137.7970968,8.15,14,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",175.04474122171732
2688,19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,15,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.59832172424026
2689,19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,16,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",162.76013569154478
2690,19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,17,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",163.85900554302015
2691,19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,18,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.9349484473605
2692,19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,19,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.17780528393732
2693,19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,20,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.66052261866187
2694,19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,21,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.55009422824736
2695,19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,22,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.43280781090533
2696,19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,23,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.43968556126862
2697,19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,24,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",169.09290351144398
2698,19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,25,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.0007188606505
2699,19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,26,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",167.08902735915137
2700,19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,27,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",172.78915241296738
2701,19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,28,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.11353927018476
2702,19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,29,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.9724020765917
2703,19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,30,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",162.5376533618072
2704,19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,31,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.81589582964506
2705,19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,32,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.06409115024212
2706,19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,33,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.9359808011244
2707,19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,34,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",172.404650107758
2708,19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,35,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",172.34481584907286
2709,19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,36,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",170.91610502728054
2710,19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,37,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.78605888330466
2711,19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,38,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.6940771326866
2712,19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,39,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.6846940188415
2713,19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,40,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",168.03458725123082
2714,19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,41,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",166.1810129230411
2715,19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,42,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.0913928075521
2716,19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,43,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",165.12658816611582
2717,20,2010-02-05,2401395.47,0,25.92,2.784,204.2471935,8.187,5,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",194.80121511054202
2718,20,2010-02-12,2109107.9,1,22.12,2.773,204.3857472,8.187,6,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",187.93314020103284
2719,20,2010-02-19,2161549.76,0,25.43,2.745,204.4321004,8.187,7,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",189.21436231052218
2720,20,2010-02-26,1898193.95,0,32.32,2.754,204.4630869,8.187,8,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.53265177560903
2721,20,2010-03-05,2119213.72,0,31.75,2.777,204.4940734,8.187,9,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",188.1818296844268
2722,20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,10,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",185.4718733161512
2723,20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,11,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.94638532753444
2724,20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,12,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.4407301144781
2725,20,2010-04-02,2405395.22,0,51.0,2.85,204.0252842,7.856,13,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",194.89086316901842
2726,20,2010-04-09,2007796.26,0,65.1,2.869,203.8488134,7.856,14,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",185.39070180025672
2727,20,2010-04-16,1985784.59,0,55.43,2.899,203.7307486,7.856,15,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.8260040608297
2728,20,2010-04-23,1878862.42,0,50.65,2.902,203.6905586,7.856,16,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.0161531326763
2729,20,2010-04-30,1919053.21,0,54.75,2.921,203.6503685,7.856,17,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.08568681329504
2730,20,2010-05-07,2137202.38,0,66.74,2.966,203.6101784,7.856,18,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",188.6223744985454
2731,20,2010-05-14,2033211.62,0,55.91,2.982,203.6133915,7.856,19,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",186.0371357113899
2732,20,2010-05-21,1893736.9,0,60.38,2.958,203.8770235,7.856,20,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.4139097618177
2733,20,2010-05-28,2065984.95,0,70.97,2.899,204.1406556,7.856,21,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",186.8620832608879
2734,20,2010-06-04,2203619.35,0,72.52,2.847,204.4042877,7.856,22,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",190.22590079519864
2735,20,2010-06-11,2100489.79,0,67.32,2.809,204.6679198,7.856,23,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",187.72037421413097
2736,20,2010-06-18,2091903.63,0,72.62,2.78,204.670036,7.856,24,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",187.50776351095323
2737,20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,25,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.4994415627305
2738,20,2010-07-02,2143676.77,0,70.1,2.815,204.4650559,7.527,26,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",188.78027195967695
2739,20,2010-07-09,2107285.85,0,78.09,2.793,204.3625658,7.527,27,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",187.88820987042698
2740,20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,28,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",186.00270765982293
2741,20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,29,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.59496317847172
2742,20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,30,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.05189540353723
2743,20,2010-08-06,1910177.38,0,74.57,2.784,204.7293252,7.527,31,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.85090275560378
2744,20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,32,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",186.98803655729228
2745,20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,33,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.5573505551319
2746,20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,34,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.80333165633695
2747,20,2010-09-03,2121561.41,0,75.5,2.715,204.7583566,7.527,35,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",188.23947917109234
2748,20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,36,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",185.57337773893073
2749,20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,37,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.8553301647568
2750,20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,38,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",179.58215273890627
2751,20,2010-10-01,1933719.21,0,61.08,2.707,204.8850973,7.484,39,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.47190484924934
